index,id,gender,age,married,num_depen,lat,long,pop,score,num_ref,mult_line,offer,phon_serv,int_serv,int_type,onl_sec,onl_back,dev_prot,premium,str_tv,str_movie,str_music,contract,paperless,payment,tenure_month,month_charge,unlimite,avg_gb,avg_long_dist,t_charge,t_refund,t_extra,t_long_dist,t_revenue,churn,is_test,is_train
3094,6036-TTFYU,Male,30,Yes,2,40.527834,-122.318749,30338,4,9,No,Offer B,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,63,80.3,No,48,18.88,4896.35,0,40,1189.44,6125.79,No Churn,FALSE,TRUE
3095,6341-AEVKX,Male,52,No,0,40.677649,-122.29467,41476,5,0,No,Offer A,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,72,19.85,No,0,3.43,1434.1,0,0,246.96,1681.06,,FALSE,TRUE
3096,9239-GZHZE,Female,47,Yes,0,41.171578,-120.913161,615,5,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,46,21.1,No,0,32.78,937.1,0,0,1507.88,2444.98,No Churn,FALSE,TRUE
3097,2189-WWOEW,Male,53,Yes,0,38.512569,-121.495184,44683,4,10,Yes,Offer C,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,30,49.16333333,Yes,6,23.16,1474.9,0,0,694.8,2169.7,No Churn,FALSE,TRUE
3098,5732-IKGQH,Male,52,No,0,41.083464,-121.107929,595,5,0,Yes,Offer B,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63,104.75,Yes,21,48.75,6536.5,0,0,3071.25,9607.75,No Churn,FALSE,TRUE
3099,0925-VYDLG,Female,53,No,0,40.775272,-123.287414,269,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,60,19.85,No,,31.12,1128.1,0,0,1867.2,2995.3,,TRUE,FALSE
3100,4464-JCOLN,Male,26,Yes,3,40.946785,-121.719489,4552,3,0,No,Offer C,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,25,85.9,Yes,59,11.79,2199.05,0,0,294.75,2493.8,No Churn,FALSE,TRUE
3101,3468-DRVQJ,Female,58,No,0,39.346898,-121.759537,9763,4,9,Yes,Offer C,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,31,80.55,Yes,2,28.52,2471.6,0,0,884.12,3355.72,No Churn,FALSE,TRUE
3102,3372-CDXFJ,Female,64,Yes,5,40.692523,-122.369876,6277,,7,No,Offer C,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,39,81.5,,76,40.68,3107.3,0,0,1586.52,4693.82,No Churn,FALSE,TRUE
3103,5840-NVDCG,Male,31,No,0,40.243494,-121.154733,2664,3,0,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26,20.9,No,0,31.73,518.3,0,0,824.98,1343.28,No Churn,FALSE,TRUE
3104,6574-MCOEH,Male,54,No,0,41.949216,-122.050062,1162,3,0,Yes,None,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,12,67.25,Yes,4,45.8,832.3,0,0,549.6,1381.9,No Churn,FALSE,TRUE
3105,7361-YPXFS,Female,52,No,0,41.212695,-122.392067,2602,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,2,20.35,No,0,25.92,45.3,0,0,51.84,97.14,No Churn,FALSE,TRUE
3106,2868-LLSKM,Male,40,No,0,41.405193,-123.008567,2156,3,0,No,Offer C,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,One Year,No,Bank Withdrawal,39,45.05,,13,0,1790.6,0,0,0,1790.6,No Churn,FALSE,TRUE
3107,9189-JWSHV,Female,37,Yes,1,39.84784,-122.544556,84,3,8,No,None,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,7,34.65,Yes,,0,246.6,0,0,0,246.6,No Churn,FALSE,TRUE
3108,3908-BLSYF,Male,43,Yes,0,,,,3,7,No,None,Yes,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,72,75.4,Yes,18,42.16,5428.8,0,0,3035.52,8515.77,,TRUE,FALSE
3109,3039-MJSLN,Female,62,Yes,0,40.03194,-122.176023,3357,5,6,No,Offer D,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,10,67.8,Yes,7,37.08,653.15,0,0,370.8,1023.95,,FALSE,TRUE
3110,7601-GNDYK,Female,24,Yes,2,,,,5,7,No,Offer D,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,15,46.3,Yes,,24.27,639.45,0,0,364.05,1003.5,,TRUE,FALSE
3111,4749-OJKQU,Female,48,Yes,1,41.831901,-123.487478,1294,4,1,No,Offer D,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23,20.4,No,0,39.59,478.75,0,0,910.57,1389.32,No Churn,FALSE,TRUE
3112,5906-BFOZT,Male,47,No,3,40.789799,-121.474529,397,,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,1,20.05,No,0,7.66,20.05,0,0,7.66,27.71,No Churn,FALSE,TRUE
3113,5120-ZBLAI,Male,23,Yes,2,,,,,1,No,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,47,96.1,Yes,52,15.59,4391.45,0,0,732.73,5124.18,No Churn,FALSE,TRUE
3114,1866-OBPNR,Male,36,No,0,,,,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,15,19.65,No,0,23.56,270.6,0,0,353.4,624,,FALSE,TRUE
3115,7673-BQGKU,Female,47,No,0,40.059385,-122.091481,3756,,0,Yes,None,Yes,No,,No,No,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,3,,No,,,,,,,,,FALSE,TRUE
3116,6507-DTJZV,Female,62,Yes,0,41.10831,-121.360362,1554,,1,Yes,None,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,One Year,No,Bank Withdrawal,56,65.2,Yes,11,39.72,3512.15,0,0,2224.32,5736.47,No Churn,FALSE,TRUE
3117,5982-XMDEX,Female,24,Yes,1,,,,3,0,No,None,No,Yes,,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,53,,,,,,,,,,No Churn,FALSE,TRUE
3118,5504-WSIUR,Male,30,Yes,0,40.426679,-121.850421,598,3,0,No,None,Yes,No,,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,72,,No,,,,,,,,,TRUE,FALSE
3119,9300-RENDD,Male,55,Yes,3,,,,4,1,Yes,None,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,68,109.05,Yes,53,18.42,7508.55,0,0,1252.56,8761.11,No Churn,FALSE,TRUE
3120,0436-TWFFZ,Male,59,Yes,3,40.531257,-122.148139,830,3,1,Yes,Offer B,Yes,No,Cable,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,48,25.93854167,No,,20.73,1245.05,0,0,995.04,2240.09,,TRUE,FALSE
3121,3956-CJUST,Female,31,Yes,3,40.877552,-121.885884,431,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,63,19.35,No,0,41.84,1263.85,0,0,2635.92,3899.77,,TRUE,FALSE
3122,3842-QTGDL,Female,51,No,3,40.656287,-121.428965,182,3,0,Yes,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,62,26,No,0,2.83,1638.7,0,0,175.46,1814.16,No Churn,FALSE,TRUE
3123,0675-NCDYU,Male,33,Yes,0,39.624561,-121.552866,17782,4,1,Yes,Offer B,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,48,93.196875,Yes,18,6.1,4473.45,0,0,292.8,4766.25,No Churn,FALSE,TRUE
3124,6366-XIVKZ,Male,53,Yes,0,,,,4,1,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,27,19.55,No,,44.19,520.55,0,0,1193.13,1713.68,No Churn,FALSE,TRUE
3125,0704-VCUMB,Female,28,Yes,0,40.186772,-122.388361,26438,5,4,No,None,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,70,80.4,Yes,52,39.78,5717.85,0,0,2784.6,8502.45,No Churn,FALSE,TRUE
3126,6319-QSUSR,Male,44,Yes,0,38.627951,-121.593287,19050,4,0,Yes,None,Yes,Yes,,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,14,,,,,,,,,,,TRUE,FALSE
3127,3961-SXAXY,Male,35,Yes,2,40.497441,-121.827524,4231,4,9,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,One Year,No,Credit Card,69,95.75,Yes,27,42.45,6511.25,0,0,2929.05,9440.3,No Churn,FALSE,TRUE
3128,7401-JIXNM,Male,34,No,0,,,,5,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,65,19.55,No,0,44.7,1218.65,0,0,2905.5,4124.15,No Churn,FALSE,TRUE
3129,6379-RXJRQ,Male,46,No,0,40.759401,-122.939337,3749,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,17,20.1,No,0,31.6,279.5,0,0,537.2,816.7,,FALSE,TRUE
3130,3871-IKPYH,Male,23,Yes,0,41.465121,-122.380947,5896,,2,No,Offer B,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,51,111.55,Yes,76,39.32,5720.35,0,0,2005.32,7725.67,No Churn,FALSE,TRUE
3131,9897-KXHCM,Female,52,Yes,0,41.764869,-122.671316,9538,3,6,Yes,None,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,72,90.95,Yes,15,42.64,6468.6,0,0,3070.08,9538.68,No Churn,FALSE,TRUE
3132,9824-BEMCV,Male,31,No,0,,,,3,0,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,34,19.7,No,,36.52,675.6,0,0,1241.68,1917.28,No Churn,FALSE,TRUE
3133,2121-JAFOM,Male,39,Yes,0,41.505916,-120.152505,857,3,10,No,None,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,67,52.56268657,Yes,6,0,3521.7,0,0,0,3521.7,No Churn,FALSE,TRUE
3134,4256-ZWTZI,Female,56,Yes,0,39.872961,-120.198876,650,5,3,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,49,20.05,No,0,22.1,923.1,0,0,1082.9,2006,No Churn,FALSE,TRUE
3135,3721-WKIIL,Male,38,Yes,3,38.922812,-121.312005,15286,3,8,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,53,19.4,No,0,25.32,1110.35,0,0,1341.96,2452.31,No Churn,FALSE,TRUE
3136,8388-DMKAE,Male,55,No,0,38.42528,-119.475741,1332,4,0,No,None,Yes,Yes,Cable,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,27,59.45,Yes,25,33.94,1611.65,0,0,916.38,2528.03,,FALSE,TRUE
3137,7826-VVKWT,Male,46,No,0,40.012675,-120.101857,1177,,0,Yes,None,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,69,81.5,Yes,26,3.24,5553.25,0,0,223.56,5776.81,,TRUE,FALSE
3138,7817-OMJNA,Female,51,Yes,2,41.280341,-120.150381,132,4,4,No,None,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,2,29.05,Yes,27,0,44.75,0,0,0,44.75,,FALSE,TRUE
3139,4647-MUZON,Female,45,Yes,0,40.198234,-120.18089,946,,6,No,None,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,46,70.6,Yes,27,44.75,3231.05,0,0,2058.5,5289.55,,TRUE,FALSE
3140,3544-FBCAS,Female,39,No,0,40.294034,-120.512622,3093,5,0,Yes,None,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54,94.98981481,Yes,8,31.55,5129.45,0,0,1703.7,6833.15,,TRUE,FALSE
3141,6992-TKNYO,Male,53,No,0,40.507272,-120.338228,385,3,0,Yes,None,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,20,59.2,No,17,33.14,1184,0,130,662.8,1976.8,No Churn,FALSE,TRUE
3142,9426-SXNHE,Male,20,No,0,,,,4,0,No,None,Yes,Yes,Cable,No,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,11,75.9,Yes,27,13.55,834.9,0,0,149.05,1015.45,,FALSE,TRUE
3143,4883-KCPZJ,Male,56,Yes,0,38.735789,-119.85798,957,3,4,No,None,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,68,70.95,Yes,3,11.94,4741.45,0,0,811.92,5553.37,No Churn,FALSE,TRUE
3144,8309-IEYJD,Male,39,Yes,0,39.672813,-120.456699,322,,0,No,Offer E,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,1,43.8,,3,37.5,43.8,0,0,37.5,81.3,,TRUE,FALSE
3145,5161-UBZXI,Male,36,No,0,39.600599,-120.636358,348,3,1,No,None,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,63,59,,5,0,3707.6,0,0,0,3707.6,,FALSE,TRUE
3146,6705-LXORM,Female,58,No,0,,,,5,0,No,None,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,3,73.48333333,No,17,29.51,220.45,0,30,88.53,338.98,,FALSE,TRUE
3147,7951-VRDVK,Male,24,No,0,40.346634,-120.386422,408,5,0,No,None,Yes,Yes,,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,1,,,,,,,,,,,FALSE,TRUE
3148,7576-OYWBN,Female,44,Yes,1,41.027281,-120.669427,72,5,3,Yes,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,68,84.51102941,Yes,30,24.94,5746.75,0,0,1695.92,7442.67,No Churn,FALSE,TRUE
3149,0769-MURVM,Female,20,Yes,0,41.813521,-121.492666,2595,4,2,No,Offer E,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,7,19.15,No,0,41.64,134.05,0,0,291.48,425.53,No Churn,FALSE,TRUE
3150,7114-AEOZE,Male,48,Yes,0,38.431407,-120.8421,222,3,5,Yes,None,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,72,87.1,Yes,,12.02,6230.1,0,0,865.44,7095.54,No Churn,FALSE,TRUE
3151,3646-ITDGM,Female,46,No,0,40.271535,-121.018087,4158,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,29,19.85,No,0,5.69,573.05,0,0,165.01,738.06,No Churn,FALSE,TRUE
3152,6227-FBDXH,Female,57,Yes,0,,,,3,6,Yes,None,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,One Year,No,Mailed Check,59,64.42881356,Yes,25,14.49,3801.3,0,0,854.91,4656.21,No Churn,FALSE,TRUE
3153,2080-CAZNM,Female,29,No,0,38.7904,-121.236973,21510,3,0,No,None,Yes,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,27,53.30925926,Yes,53,1.31,1439.35,0,0,35.37,1474.72,,FALSE,TRUE
3154,6257-DTAYD,Male,36,Yes,0,33.973616,-118.24902,54492,3,1,No,None,No,Yes,Cable,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,17,34.4,,10,0,592.75,0,0,0,592.75,,FALSE,TRUE
3155,5825-XJOCM,Male,29,Yes,0,33.964131,-118.272783,58198,,0,Yes,None,Yes,Yes,,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,34,,,,,,,,,,,TRUE,FALSE
3156,5726-CVNYA,Female,50,No,0,34.059281,-118.30742,43019,3,0,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,53,90.8,No,19,2.51,4921.2,0,60,133.03,5114.23,,TRUE,FALSE
3157,7641-TQFHN,Male,21,No,0,34.048013,-118.293953,62784,4,0,Yes,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,35,25.6,No,0,39.84,901.25,0,0,1394.4,2295.65,No Churn,FALSE,TRUE
3158,9224-VTYID,Male,35,Yes,0,34.008293,-118.346766,30852,4,1,No,None,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,68,71.46985294,Yes,10,11.12,4859.95,0,0,756.16,5616.11,,FALSE,TRUE
3159,0516-QREYC,Male,20,Yes,0,34.062125,-118.315709,1957,3,1,Yes,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47,25.4,No,0,10.07,1139.2,0,0,473.29,1612.49,,FALSE,TRUE
3160,3165-HDOEW,Female,51,No,0,34.039224,-118.266293,15140,5,0,Yes,None,Yes,Yes,,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,57,,,,,,,,,,No Churn,FALSE,TRUE
3161,1697-BCSHV,Female,41,No,0,34.028331,-118.354338,46984,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Mailed Check,8,20.25,No,0,15.86,174.65,0,0,126.88,301.53,,FALSE,TRUE
3162,8069-YQQAJ,Male,40,No,0,,,,4,0,Yes,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,14,24.8,No,0,33.5,321.7,0,0,469,790.7,No Churn,FALSE,TRUE
3163,5815-HGGHV,Female,21,No,0,34.049841,-118.33846,67520,,0,Yes,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,8,74.6,Yes,42,1.28,548.9,0,0,10.24,559.14,,TRUE,FALSE
3164,9750-BOOHV,Male,40,Yes,2,34.029043,-118.239504,3012,4,2,No,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,66,103.15,Yes,19,39.45,7031.3,0,0,2603.7,9635,No Churn,FALSE,TRUE
3165,2672-OJQZP,Male,39,Yes,0,34.02381,-118.156582,68701,3,2,Yes,None,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,72,72.1,Yes,18,42.55,5016.65,0,0,3063.6,8080.25,No Churn,FALSE,TRUE
3166,2405-LBMUW,Female,47,Yes,2,,,,,4,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Mailed Check,23,25.1,No,0,35.86,611.45,0,0,824.78,1436.23,,FALSE,TRUE
3167,1775-KWJKQ,Female,27,No,0,34.078991,-118.263804,73686,3,0,Yes,Offer E,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4,80.15,Yes,73,6.5,319.85,0,0,26,345.85,No Churn,FALSE,TRUE
3168,1212-GLHMD,Male,58,Yes,3,34.127194,-118.295647,48727,3,8,Yes,Offer E,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,6,25.4,No,0,31.73,153.3,0,0,190.38,343.68,,TRUE,FALSE
3169,5196-SGOAK,Male,64,No,0,34.085807,-118.206617,38415,,7,Yes,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,56,24.45,No,0,32.93,1431.65,0,0,1844.08,3275.73,No Churn,FALSE,TRUE
3170,4729-XKASR,Male,64,Yes,0,34.050198,-118.210946,49431,3,9,Yes,None,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,72,85.25,,,16.58,6083.1,0,0,1193.76,7276.86,,FALSE,TRUE
3171,7711-YIJWC,Female,52,No,1,34.051809,-118.383843,27799,3,0,Yes,None,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20,50.15,No,19,38.82,,0,130,,3144.05,,TRUE,FALSE
3172,6633-MPWBS,Male,54,Yes,0,34.088017,-118.327168,32562,4,5,Yes,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Mailed Check,12,26.4,No,0,45.15,314.95,0,0,541.8,856.75,No Churn,FALSE,TRUE
3173,9639-BUJXT,Female,33,No,0,34.110845,-118.259595,29310,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Mailed Check,40,20.15,No,,8.36,804.85,0,0,334.4,1139.25,,FALSE,TRUE
3174,2219-MVUSO,Male,62,Yes,3,,,,4,8,No,None,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,70,97.55,Yes,53,32.38,6669.05,0,0,2266.6,8935.65,,TRUE,FALSE
3175,1428-IEDPR,Male,31,Yes,1,34.11572,-118.192754,64672,,7,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,60,19.3625,No,0,21.98,1161.75,0,0,1318.8,2480.55,No Churn,FALSE,TRUE
3176,6479-VDGRK,Male,27,Yes,0,33.988543,-118.334081,44764,3,0,No,None,Yes,Yes,,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,15,,,,,,,,,,,TRUE,FALSE
3177,2323-ARSVR,Male,53,Yes,0,33.952714,-118.292061,87383,4,5,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,72,114.45,Yes,8,6.29,8375.05,0,0,452.88,8827.93,No Churn,FALSE,TRUE
3178,1450-GALXR,Female,47,Yes,0,34.072945,-118.37267,21739,,7,No,None,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,63,75.55,Yes,30,6.33,4707.85,0,0,398.79,5106.64,,FALSE,TRUE
3179,7017-VFHAY,Male,47,Yes,3,34.091829,-118.491244,33523,3,9,Yes,None,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,71,84.8,Yes,75,33.67,6152.4,0,0,2390.57,8542.97,,TRUE,FALSE
3180,1226-IENZN,Female,56,No,0,33.987945,-118.370442,8115,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,42,20.65,No,0,23.25,958.1,0,0,976.5,1934.6,No Churn,FALSE,TRUE
3181,2266-FUBDZ,Male,27,No,0,34.061918,-118.277939,44004,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47,20.45,No,,6.61,943,0,0,310.67,1253.67,,FALSE,TRUE
3182,9620-QJREV,Male,20,No,0,,,,,0,No,None,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,11,38.64545455,Yes,73,0,425.1,0,0,0,425.1,No Churn,FALSE,TRUE
3183,1322-AGOQM,Male,41,No,0,,,,,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,69,97.65,Yes,30,49.35,6743.55,0,0,3405.15,10148.7,,FALSE,TRUE
3184,9931-DCEZH,Female,21,No,0,34.137411,-118.328915,21728,4,0,Yes,Offer E,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5,82.75,Yes,42,29.74,417.75,0,0,148.7,566.45,,TRUE,FALSE
3185,2615-YVMYX,Male,39,Yes,0,34.102084,-118.451629,10470,,0,Yes,None,Yes,Yes,,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70,,,,,,,,,,No Churn,FALSE,TRUE
3186,7774-OJSXI,Female,61,Yes,1,34.099891,-118.414338,21397,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,46,19.4,No,,47.5,967.85,0,0,2185,3152.85,No Churn,FALSE,TRUE
3187,4338-EYCER,Male,63,No,0,34.063947,-118.383001,8321,5,0,No,None,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,8,54.75,,,30.53,438.05,0,0,244.24,682.29,No Churn,FALSE,TRUE
3188,3059-NGMXB,Male,23,Yes,0,34.062095,-118.401508,11355,3,10,No,Offer A,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,72,19.74861111,No,0,27.97,1421.9,0,0,2013.84,3435.74,,FALSE,TRUE
3189,5213-TWWJU,Female,38,No,0,33.88151,-118.234451,47305,,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,17,19.9,No,,25.62,323.15,0,0,435.54,758.69,,FALSE,TRUE
3190,2982-VPSGI,Male,42,No,0,33.885811,-118.206459,51387,,0,Yes,None,Yes,Yes,,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,22,,,,,,,,,,No Churn,FALSE,TRUE
3191,3050-RLLXC,Female,52,No,0,34.019323,-118.391902,15195,4,0,Yes,None,Yes,No,,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,23,,No,,,,,,,,No Churn,FALSE,TRUE
3192,9207-ZPANB,Female,52,Yes,2,33.956228,-118.120993,24908,,0,Yes,None,Yes,Yes,,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,17,,,,,,,,,,No Churn,FALSE,TRUE
3193,2380-DAMQP,Female,51,Yes,0,33.940884,-118.128628,40152,5,5,Yes,None,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,3,94.9,Yes,,2.97,273.2,0,0,8.91,282.11,No Churn,FALSE,TRUE
3194,4544-RXFMG,Male,47,Yes,0,33.917145,-118.401554,16041,4,4,Yes,None,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30,49.9,No,8,5.56,1441.95,0,100,166.8,1708.75,,TRUE,FALSE
3195,3446-QDSZF,Male,47,Yes,0,33.890853,-118.297967,47758,4,0,Yes,None,Yes,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,31,71.05,Yes,24,6.4,2168.15,0,0,198.4,2366.55,No Churn,FALSE,TRUE
3196,1100-DDVRV,Female,57,No,0,33.876482,-118.284077,9960,3,0,No,None,Yes,Yes,,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69,,,,,,,,,,No Churn,FALSE,TRUE
3197,7594-RQHXR,Male,30,Yes,0,,,,3,5,No,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64,89.45,Yes,48,13.8,5692.65,0,0,883.2,6575.85,No Churn,FALSE,TRUE
