Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,Satisfaction Score,Churn Category
1599-EAHXY,1,Female,NA,NA,No,No,No,0,NA,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825,1505,262,NA,Competitor
9135-HSWOC,1,NA,62,No,No,No,No,NA,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,939,40137,5,No Churn
8821-XNHVZ,1,Female,58,No,No,Yes,NA,0,United States,California,Los Alamitos,NA,"33.79499, -118.065591",NA,-118.065591,NA,NA,4,NA
1262-OPMFY,NA,Female,NA,NA,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
6728-CZFEI,1,Male,23,Yes,No,Yes,NA,0,United States,California,NA,92129,"32.961064, -117.134917",32.961064,-117.134917,379,47224,1,NA
3635-JBPSG,1,NA,34,No,NA,No,No,0,United States,California,Los Angeles,NA,"34.108833, -118.229715",34.108833,-118.229715,NA,NA,NA,No Churn
4671-VJLCL,1,Male,46,No,No,No,No,0,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,NA,1251,35057,3,Dissatisfaction
2853-CWQFQ,1,Male,NA,No,Yes,Yes,No,0,United States,California,Whittier,90605,NA,33.960891,-118.032222,117,38181,5,No Churn
0420-BWTPW,1,Male,NA,No,No,Yes,No,0,United States,California,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,857,54701,4,No Churn
4080-IIARD,1,Male,23,NA,No,Yes,No,0,United States,California,Clipper Mills,95930,"39.562239, -121.14836",NA,-121.14836,1508,282,3,No Churn
9214-EKVXR,1,Female,29,Yes,No,Yes,Yes,3,United States,California,Kingsburg,93631,"36.478239, -119.52137",36.478239,-119.52137,814,14088,4,NA
7140-ADSMJ,1,Female,56,No,No,No,No,0,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,NA,1184,435,4,No Churn
2012-NWRPA,1,Male,NA,No,Yes,Yes,No,0,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369,1062,6773,1,Competitor
9351-HXDMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7402-PWYJJ,1,Female,40,No,No,No,Yes,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567,1544,26971,5,No Churn
2108-XWMPY,1,Male,59,No,No,No,NA,0,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,945,32488,1,Dissatisfaction
2777-PHDEI,1,Male,75,No,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Price
9967-ATRFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-CKLOR,NA,Female,80,No,Yes,No,No,0,United States,California,Occidental,95465,"38.415003, -122.998726",NA,-122.998726,1298,1880,NA,No Churn
7801-CEDNV,1,NA,75,No,Yes,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Competitor
4811-JBUVU,1,Male,58,No,No,Yes,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
1696-HXOWK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7742-MYPGI,1,Female,73,NA,NA,No,Yes,2,United States,California,Lucerne,NA,"39.141934, -122.770679",NA,-122.770679,NA,NA,5,No Churn
0023-XUOPT,1,Male,NA,No,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
8735-IJJEG,NA,NA,23,Yes,No,Yes,NA,2,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,379,47224,4,No Churn
4550-VBOFE,1,Male,53,No,No,Yes,No,0,United States,California,Orange,NA,NA,33.784597,NA,NA,NA,NA,No Churn
8015-IHCGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100-BDNSN,1,Female,43,No,No,No,Yes,3,United States,California,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,1632,5096,3,No Churn
9163-GHAYE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9715-WZCLW,NA,Female,57,No,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
9564-KCLHR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3736-BLEPA,1,Female,74,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Attitude
5859-HZYLF,1,NA,34,No,No,NA,No,0,United States,California,Watsonville,95076,NA,NA,-121.752383,1117,81141,NA,NA
3580-HYCSP,1,NA,19,Yes,No,Yes,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
1625-JAIIY,1,Male,NA,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Dissatisfaction
6078-VESFR,1,Male,29,NA,No,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
5119-NZPTV,1,Male,43,No,NA,No,No,0,United States,California,Escondido,92025,"33.081478, -117.033814",NA,-117.033814,325,49281,4,No Churn
1254-IZEYF,1,Female,31,No,No,No,No,0,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,532,46171,1,NA
9239-ZBZZV,1,Male,55,NA,No,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
7954-MLBUN,1,NA,47,No,No,No,No,0,United States,California,NA,NA,"38.671295, -121.388251",38.671295,NA,NA,NA,3,No Churn
0524-IAVZO,1,Female,78,No,Yes,Yes,Yes,NA,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,1242,24708,3,No Churn
2380-DAMQP,NA,Female,51,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
3724-UCSHY,NA,Female,53,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
5966-EMAZU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3043-SUDUA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5955-EPOAZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9224-VTYID,1,Male,35,No,No,Yes,No,0,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,8,30852,4,NA
2408-WITXK,1,NA,56,NA,No,No,No,0,United States,California,NA,NA,"33.88856, -118.351813",33.88856,-118.351813,NA,NA,2,Price
6394-HHHZM,NA,Female,53,No,NA,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
7977-HXJKU,1,Female,20,Yes,No,Yes,Yes,2,United States,California,Madera,93637,"36.902954, -120.194274",36.902954,-120.194274,817,28434,NA,No Churn
6543-JXSOO,1,Female,NA,No,No,No,Yes,NA,United States,California,Fallbrook,92028,NA,33.362575,-117.299644,328,42239,4,No Churn
7143-BQIBA,1,Male,21,Yes,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
1098-KFQEC,1,Female,73,No,Yes,No,No,NA,United States,NA,Calexico,NA,"32.690654, -115.431225",NA,-115.431225,NA,NA,3,No Churn
3486-KHMLI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5133-POWUA,1,Female,77,No,Yes,Yes,No,NA,NA,NA,San Jose,95136,"37.270938, -121.851046",37.270938,-121.851046,1142,36944,2,Other
0379-DJQHR,1,Male,NA,Yes,No,Yes,No,0,United States,California,San Francisco,NA,"37.794487, -122.42227",37.794487,-122.42227,NA,NA,4,NA
1265-BCFEO,1,Male,55,No,No,No,Yes,2,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,389,25859,4,No Churn
1564-NTYXF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5129-JLPIS,1,Male,36,No,No,Yes,No,0,United States,California,Garden Grove,92843,"33.764018, -117.931507",33.764018,-117.931507,597,43491,4,No Churn
7883-ROJOC,1,Female,70,No,Yes,Yes,No,NA,United States,NA,Adin,96006,"41.171578, -120.913161",41.171578,-120.913161,1562,615,1,Competitor
0958-YHXGP,NA,Male,76,NA,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissatisfaction
5628-FCGYG,1,Male,38,NA,No,Yes,NA,0,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977,1351,395,2,NA
3530-VWVGU,1,Male,54,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Competitor
0354-WYROK,1,Female,NA,No,Yes,No,No,0,United States,California,NA,92508,NA,33.885499,-117.324959,502,17147,1,NA
2856-NNASM,1,NA,28,Yes,No,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
0661-KQHNK,1,Male,68,No,NA,No,No,0,NA,California,Los Angeles,90024,"34.066303, -118.435479",34.066303,-118.435479,23,44150,4,No Churn
5380-WJKOV,1,Female,33,No,No,No,No,0,United States,California,Doyle,NA,"40.012675, -120.101857",40.012675,-120.101857,NA,NA,3,NA
9489-JMTTN,1,Female,51,No,No,No,No,0,United States,NA,NA,95405,"38.439696, -122.668817",38.439696,-122.668817,1252,22250,NA,Dissatisfaction
5063-IUOKK,1,NA,20,NA,No,No,Yes,1,NA,NA,Riverside,NA,"33.976328, -117.319786",33.976328,-117.319786,NA,NA,4,NA
0577-WHMEV,1,NA,79,No,Yes,Yes,No,0,United States,California,Ahwahnee,93601,"37.375816, -119.739935",37.375816,-119.739935,789,1968,3,No Churn
4385-ZKVNW,1,Male,76,No,Yes,NA,No,0,NA,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,NA,714,25126,NA,No Churn
9799-CAYJJ,1,Male,52,No,No,NA,No,NA,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751,1495,4796,NA,NA
0380-ZCSBI,1,Male,48,No,No,Yes,No,0,United States,California,Solvang,93463,"34.624399, -120.137875",34.624399,-120.137875,749,7958,NA,Attitude
1000-AJSLD,1,Male,23,Yes,No,No,No,0,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,951,19777,4,No Churn
3148-AOIQT,1,NA,29,Yes,No,No,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
0917-EZOLA,1,Male,32,No,No,Yes,No,0,United States,California,NA,93224,"35.215731, -119.57013",35.215731,-119.57013,660,626,NA,NA
6892-XPFPU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4430-YHXGG,1,NA,71,NA,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Other
0325-XBFAC,1,Male,NA,No,No,No,Yes,NA,United States,California,Rocklin,NA,"38.7904, -121.236973",38.7904,-121.236973,NA,NA,5,No Churn
9907-SWKKF,1,NA,66,NA,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Dissatisfaction
8550-XSXUQ,1,Male,29,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
4713-LZDRV,1,Male,68,No,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
9509-MPYOD,1,Male,40,No,No,Yes,No,0,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,795,1766,NA,NA
6778-YSNIH,1,Female,NA,No,No,Yes,Yes,3,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,1010,28568,3,No Churn
0106-UGRDO,1,Male,NA,No,No,Yes,NA,0,United States,NA,NA,92109,"32.787836, -117.232359",NA,-117.232376,361,46086,3,NA
1628-BIZYP,1,Female,63,No,No,Yes,No,0,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843,1235,1158,NA,Dissatisfaction
1282-IHQAC,1,Female,77,No,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other
0019-GFNTW,1,Male,42,No,No,NA,No,NA,United States,California,Somis,93066,"34.297628, -119.014627",NA,-119.014627,633,2966,1,Dissatisfaction
3812-LRZIR,1,Female,31,No,No,No,NA,0,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,1000,9423,3,No Churn
0265-EDXBD,1,Female,64,No,No,No,NA,0,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,924,30587,4,No Churn
4692-NNQRU,1,Male,61,NA,No,Yes,No,0,United States,California,Valyermo,93563,"34.39583, -117.734568",34.39583,-117.734568,787,413,2,Competitor
9470-RTWDV,1,Male,36,No,No,No,No,0,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,711,58632,5,No Churn
1386-ZIKUV,1,Male,42,No,No,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
8499-BRXTD,1,Female,74,No,Yes,Yes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Competitor
3373-DIUUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6103-BOCOU,1,Female,70,No,Yes,Yes,No,0,United States,California,Mount Shasta,96067,NA,41.33832,-122.290756,1611,7309,4,No Churn
2207-NHRJK,1,Female,NA,No,No,No,No,0,NA,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,480,5395,5,NA
8780-RSYYU,1,Female,29,Yes,No,No,No,0,United States,California,Upland,91784,"34.141146, -117.655583",34.141146,-117.655583,282,23331,4,NA
3859-CVCET,1,Female,72,No,Yes,Yes,No,NA,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,1174,22073,3,No Churn
4710-FDUIZ,1,Female,24,Yes,No,Yes,Yes,2,United States,California,NA,90670,NA,33.933565,-118.062611,128,16271,NA,No Churn
4546-FOKWR,NA,Female,51,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
5442-PPTJY,1,NA,46,No,No,Yes,Yes,2,United States,California,Homewood,96141,"39.117018, -120.212535",39.117018,-120.212535,1664,858,1,Attitude
6937-GCDGQ,1,NA,39,No,No,Yes,NA,NA,United States,California,NA,92382,NA,34.186211,NA,480,5395,1,Attitude
9728-FTTVZ,1,NA,32,No,NA,No,No,0,NA,California,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,240,45358,NA,No Churn
5062-CJJKH,1,Female,NA,No,NA,No,No,0,United States,California,Los Angeles,90007,"34.027337, -118.28515",NA,-118.28515,7,45025,1,Dissatisfaction
8802-UNOJF,1,NA,NA,No,Yes,No,No,0,United States,California,NA,96086,"41.924174, -123.260788",41.924174,-123.260788,1622,332,NA,No Churn
6029-WTIPC,1,Female,19,Yes,No,NA,No,0,NA,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537,1523,9763,5,No Churn
0114-PEGZZ,1,NA,20,NA,No,No,No,0,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327,1341,265,4,No Churn
1095-WGNGG,1,Female,60,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8332-OSJDW,1,Male,45,No,No,NA,Yes,1,NA,California,Forest Knolls,94933,"38.010092, -122.689442",NA,-122.689442,1059,1025,4,NA
4786-UKSNZ,NA,Male,41,NA,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Competitor
9948-YPTDG,1,Male,69,No,Yes,No,No,0,United States,California,NA,94520,"38.013825, -122.039144",38.013825,-122.039144,964,36186,1,Competitor
2700-LUEVA,1,Male,53,No,No,No,No,NA,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,55,24505,3,NA
9824-BEMCV,1,Male,31,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
3896-ZVNET,1,Male,19,Yes,No,No,No,0,United States,California,San Jose,95122,"37.32886, -121.834567",37.32886,-121.834567,1128,59841,NA,No Churn
0626-QXNGV,1,Female,55,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
9725-SCPZG,1,Male,35,No,NA,Yes,No,0,United States,California,Acampo,NA,NA,38.200231,-121.235034,NA,NA,NA,Dissatisfaction
6609-MXJHJ,1,Male,78,No,NA,Yes,No,0,United States,California,Loma Mar,94021,NA,37.266388,-122.26308,889,148,2,Competitor
0274-JKUJR,1,Female,19,Yes,No,No,No,0,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,327,48690,NA,No Churn
8259-NFJTV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6288-CHQJB,1,Female,61,No,NA,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
1963-VAUKV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5539-HIVAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8133-ANHHJ,1,Male,74,No,Yes,Yes,No,0,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,NA,1090,8582,5,No Churn
5054-IEXZT,1,Male,47,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
2697-NQBPF,1,NA,34,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
5899-MQZZL,1,Female,49,No,No,Yes,Yes,3,United States,California,Los Angeles,NA,"34.044271, -118.185237",34.044271,-118.185237,NA,NA,3,No Churn
9620-ENEJV,1,Male,54,No,NA,No,No,0,United States,California,NA,96090,"40.021787, -122.127576",40.021787,-122.127576,1625,405,3,No Churn
6425-JWTDV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5172-MIGPM,1,Male,40,No,No,No,No,0,United States,California,Colusa,NA,"39.273096, -122.050763",39.273096,-122.050763,NA,NA,3,Price
4361-JEIVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3050-GBUSH,1,NA,40,No,No,Yes,No,0,United States,California,NA,92801,"33.844983, -117.952151",33.844983,-117.952151,582,60553,5,No Churn
4730-AWNAU,1,Male,23,Yes,No,NA,Yes,2,NA,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422,1282,17979,4,No Churn
5198-EFNBM,1,Male,49,No,No,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Competitor
4115-BNPJY,1,Male,50,No,No,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
3131-NWVFJ,1,NA,71,No,Yes,No,NA,0,United States,California,Pinon Hills,92372,"34.459322, -117.629729",NA,-117.629729,475,4280,NA,NA
2632-UCGVD,1,NA,41,No,No,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
6435-SRWBJ,1,Male,58,No,No,No,No,0,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,NA,1365,24944,NA,No Churn
6304-IJFSQ,1,Female,40,No,No,No,No,NA,NA,California,Yermo,92398,"35.013299, -116.834092",35.013299,-116.834092,487,1195,NA,No Churn
1732-VHUBQ,1,NA,79,No,Yes,Yes,No,0,United States,California,Camarillo,NA,"34.205504, -118.993111",34.205504,-118.993111,NA,NA,3,No Churn
6629-LADHQ,1,Male,35,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
5906-DVAPM,1,Female,57,No,No,Yes,Yes,1,United States,California,Burnt Ranch,NA,"40.854512, -123.450097",40.854512,-123.450097,NA,NA,NA,No Churn
3059-NGMXB,NA,Male,23,NA,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
8461-EFQYM,1,Female,70,NA,Yes,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
8749-TZYEC,1,NA,67,No,NA,Yes,NA,NA,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085,1170,335,3,NA
5777-ZPQNC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0898-XCGTF,NA,Female,33,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
7636-OWBPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6701-DHKWQ,1,Male,61,No,No,Yes,Yes,NA,United States,California,Norwalk,90650,NA,33.905963,-118.08263,126,103214,NA,NA
3754-DXMRT,1,Male,NA,Yes,No,Yes,No,0,United States,California,Fowler,93625,"36.625792, -119.672483",NA,-119.672483,809,5635,5,No Churn
0811-GSDTP,1,Male,46,No,No,No,No,0,NA,California,Buttonwillow,NA,"35.451402, -119.488413",35.451402,-119.488413,NA,NA,1,NA
9906-NHHVC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557-EMYVT,1,Male,45,No,No,No,No,NA,NA,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,1600,386,NA,No Churn
0278-YXOOG,1,Female,25,Yes,No,NA,No,0,NA,California,Huntington Park,90255,"33.97803, -118.217141",33.97803,-118.217141,81,78114,NA,Dissatisfaction
9995-HOTOH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4803-AXVYP,1,Male,68,No,Yes,Yes,No,0,United States,California,NA,90720,"33.79499, -118.065591",33.79499,-118.065591,140,21343,3,No Churn
0825-CPPQH,NA,Female,NA,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
0531-ZZJWQ,1,Female,53,No,No,Yes,NA,3,United States,NA,NA,92009,"33.098018, -117.258203",33.098018,-117.258203,319,43161,3,Dissatisfaction
5240-CAOYT,1,Male,NA,NA,No,NA,No,0,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,960,7384,3,Dissatisfaction
6047-YHPVI,1,Male,28,Yes,No,Yes,NA,0,United States,California,Mount Hermon,95041,"37.051166, -122.056194",37.051166,-122.056194,1103,77,4,No Churn
1697-BCSHV,1,Female,41,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
3007-FDPEA,1,Male,78,No,Yes,No,No,0,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609,1608,124,4,No Churn
6376-GAHQE,1,Female,27,Yes,No,Yes,NA,0,United States,NA,Fountain Valley,92708,NA,NA,-117.950113,579,54548,4,NA
0206-OYVOC,1,Female,NA,Yes,NA,NA,No,0,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,890,18486,NA,No Churn
4186-ZBUEW,1,Female,55,No,No,NA,No,0,NA,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,1316,23224,5,NA
8042-RNLKO,1,Male,46,No,No,NA,No,0,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,916,384,3,No Churn
7820-ZYGNY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6734-GMPVK,1,Female,57,No,No,NA,No,0,United States,California,Parlier,93648,NA,36.622237,-119.521126,826,12587,4,No Churn
3521-MNKLV,1,Female,55,NA,No,Yes,No,0,United States,California,Fresno,93650,"36.841655, -119.797113",NA,-119.797113,827,3258,5,NA
1552-CZCLL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4720-VSTSI,1,Male,63,NA,No,No,No,0,United States,California,Ceres,NA,"37.553469, -120.952825",37.553469,-120.952825,NA,NA,5,No Churn
7274-CGTOD,1,Male,47,No,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
1247-QBVSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6242-SGYTS,1,Male,53,No,No,NA,Yes,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,289,30635,NA,NA
9129-UXERG,NA,NA,NA,No,No,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
4257-GAESD,1,Male,53,No,No,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
5236-XMZJY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5439-WIKXB,1,Female,52,No,No,No,Yes,5,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,635,31727,3,NA
0906-QVPMS,1,Female,47,No,No,No,No,NA,United States,California,San Pablo,NA,"37.980269, -122.342635",37.980269,-122.342635,NA,NA,3,No Churn
5195-KPUNQ,1,Male,33,No,No,Yes,No,0,United States,NA,Hyampom,96046,"40.648024, -123.465088",40.648024,-123.465088,1594,268,5,NA
7277-OZCGZ,1,Female,77,No,Yes,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
2839-RFSQE,1,Female,57,No,No,No,No,0,United States,California,NA,NA,"34.150354, -118.518292",34.150354,-118.518292,NA,NA,NA,No Churn
1456-TWCGB,1,Male,62,No,No,NA,Yes,2,United States,California,San Bernardino,NA,"34.183286, -117.221722",34.183286,-117.221722,NA,NA,NA,No Churn
5141-ZUVBH,1,Male,65,No,NA,Yes,No,0,United States,California,Petaluma,94954,NA,38.235021,-122.557332,1072,35419,3,NA
0519-XUZJU,1,Female,40,No,No,Yes,No,0,United States,California,West Covina,91790,"34.066964, -117.937007",34.066964,-117.937007,285,44099,3,NA
5028-HTLJB,1,NA,32,No,No,No,NA,0,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002,1240,3979,3,No Churn
6702-OHFWR,1,Female,76,No,Yes,Yes,No,0,United States,California,Cathedral City,92234,NA,33.829583,-116.474131,396,43141,4,No Churn
1268-ASBGA,1,Female,50,No,NA,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
5092-STPKP,1,Male,37,No,No,Yes,Yes,3,United States,California,Rancho Cucamonga,NA,"34.245289, -117.642503",34.245289,-117.642503,NA,NA,NA,NA
0254-FNMCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7718-UPSKJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4729-XKASR,1,Male,64,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
7872-BAAZR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9780-FKVVF,1,Female,55,No,No,Yes,Yes,3,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,287,31622,NA,Attitude
