Customer ID,Count.x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count.y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
8433-WXGNA,1,Female,42,No,No,Yes,Yes,2,1,United States,California,Thousand Oaks,NA,"34.214054, -118.88109",34.214054,-118.88109,NA,NA,4,1,Q3,Yes,4,64,None,Yes,13.95,NA,Yes,Fiber Optic,11,Yes,NA,No,Yes,Yes,Yes,Yes,NA,One Year,Yes,Bank Withdrawal,NA,6721.6,0,0,892.8,7614.4000000000005,No Churn
2025-JKFWI,1,Male,49,No,No,No,No,0,NA,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,NA,217,33057,5,1,NA,No,NA,1,Offer E,Yes,30.73,No,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,44.05,0,NA,30.73,74.78,No Churn
0824-VWDPO,1,Male,48,No,No,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,Q3,No,0,72,None,Yes,19.64,Yes,No,None,0,No,No,No,No,No,No,No,No,NA,No,Credit Card,24.1,1734.65,0,NA,NA,3148.73,No Churn
0334-GDDSO,1,Male,50,No,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,Q3,No,NA,1,Offer E,Yes,16.34,No,Yes,DSL,4,No,NA,No,NA,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.55,45.55,0,0,16.34,61.89,No Churn
7615-ESMYF,1,Female,41,No,No,Yes,Yes,NA,1,United States,NA,Oak Park,91377,"34.19225, -118.776874",34.19225,-118.776874,220,14814,3,1,Q3,Yes,NA,51,None,Yes,27.23,Yes,Yes,Fiber Optic,75,Yes,NA,No,NA,No,Yes,NA,Yes,Month-to-Month,Yes,NA,93.8,4539.35,0,0,1388.73,NA,NA
3323-CPBWR,1,Female,45,No,No,Yes,Yes,1,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,221,9937,NA,NA,Q3,Yes,1,41,None,NA,NA,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,NA,19.7,804.25,0,0,981.9499999999999,1786.1999999999998,No Churn
9817-APLHW,NA,Female,59,No,No,Yes,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Q3,NA,6,72,None,NA,43.12,No,Yes,Cable,22,NA,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.65,5011.15,0,0,3104.64,8115.789999999999,No Churn
9225-BZLNZ,1,Male,64,NA,NA,Yes,No,0,1,United States,California,NA,92028,"33.362575, -117.299644",33.362575,-117.299644,328,42239,3,NA,Q3,Yes,6,72,None,Yes,23.27,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.1,8086.4,NA,0,1675.44,9761.84,NA
9488-HGMJH,1,Male,21,Yes,No,Yes,No,0,1,United States,California,Sherman Oaks,NA,"34.147149, -118.463365",34.147149,-118.463365,NA,NA,NA,1,Q3,Yes,1,NA,None,Yes,20.93,Yes,NA,Fiber Optic,85,No,No,NA,No,Yes,NA,Yes,No,One Year,Yes,Credit Card,95.2,4563,0,80,NA,5626.71,NA
9782-LGXMC,1,NA,61,No,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,Q3,No,NA,72,None,Yes,46.1,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,NA,Yes,Yes,Yes,Two Year,No,Credit Card,88.55,6362.35,0,0,3319.2000000000003,9681.550000000001,NA
8597-CTXVJ,1,Male,NA,Yes,No,No,No,0,NA,United States,California,NA,91406,NA,NA,-118.490752,227,50047,5,NA,Q3,No,0,3,Offer E,Yes,16.39,No,No,NA,0,No,NA,No,NA,No,NA,No,No,Month-to-Month,Yes,Credit Card,20.75,67.1,0,0,49.17,116.27,NA
1004-NOZNR,NA,Male,39,No,No,No,No,0,1,United States,NA,Encino,91436,"34.152875, -118.486056",34.152875,-118.486056,230,13129,4,1,Q3,NA,0,NA,None,No,0,No,Yes,DSL,6,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,NA,1156.55,0,0,0,NA,No Churn
6845-RGTYS,1,Male,28,Yes,NA,Yes,Yes,3,1,NA,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,231,18112,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
8490-BXHEO,1,NA,50,No,No,NA,No,0,1,United States,California,Burbank,91504,NA,34.213049,-118.317651,233,25882,NA,1,Q3,No,0,27,None,Yes,20.29,NA,Yes,DSL,21,Yes,Yes,No,No,No,NA,No,NA,One Year,NA,Bank Withdrawal,55.45,1477.65,0,0,547.8299999999999,2025.48,No Churn
8687-BAFGU,1,Male,30,No,No,Yes,Yes,NA,1,United States,California,Burbank,NA,"34.174215, -118.345928",34.174215,-118.345928,NA,NA,3,1,Q3,Yes,6,24,None,Yes,44.57,No,Yes,Cable,26,Yes,Yes,NA,Yes,No,Yes,NA,Yes,Month-to-Month,Yes,Credit Card,NA,1706.45,0,0,1069.68,2776.13,No Churn
8756-RDDLT,1,Male,60,No,No,Yes,No,NA,1,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548,235,18539,3,1,Q3,Yes,1,NA,None,Yes,21.17,No,NA,Cable,13,Yes,No,Yes,Yes,No,No,No,No,NA,Yes,Bank Withdrawal,60.4,3953.7,0,40,1418.39,5412.09,No Churn
3392-EHMNK,1,Female,55,No,No,No,No,0,1,United States,California,North Hollywood,91602,NA,34.15136,-118.364786,237,16996,3,1,Q3,No,0,23,NA,Yes,9.04,No,Yes,DSL,8,No,Yes,Yes,No,NA,No,No,Yes,One Year,No,Bank Withdrawal,55.8,1327.85,0,0,207.92,1535.77,No Churn
8510-BBWMU,1,NA,63,No,No,No,NA,NA,1,United States,California,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,238,26157,5,1,Q3,No,0,14,Offer D,No,0,NA,Yes,Cable,12,NA,Yes,No,NA,No,No,No,NA,Month-to-Month,Yes,Mailed Check,31.1,419.7,0,0,0,419.7,No Churn
3339-EAQNV,1,Male,46,NA,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
2146-EGVDT,1,NA,47,NA,NA,Yes,No,0,1,United States,California,Azusa,91702,"34.174493, -117.87068",34.174493,-117.87068,243,57775,3,1,Q3,Yes,1,46,NA,No,0,No,Yes,DSL,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.95,2007.85,NA,0,0,2007.85,No Churn
9391-TTOYH,1,Male,49,No,NA,No,No,0,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736,248,33817,5,1,Q3,No,0,17,Offer D,Yes,34.98,No,Yes,Fiber Optic,21,No,NA,NA,No,NA,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.95,NA,0,0,594.66,NA,No Churn
8450-UYIBU,1,Male,25,Yes,No,Yes,Yes,1,1,United States,California,Covina,NA,NA,34.084747,-117.886844,NA,NA,4,1,Q3,Yes,1,4,Offer E,Yes,24.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,NA,76.65,0,0,98.28,174.93,No Churn
9978-HYCIN,1,Female,35,No,No,No,No,0,1,United States,California,Covina,91724,NA,34.08111,-117.853935,250,25068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
8627-EHGIP,1,Male,57,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Q3,NA,1,72,None,Yes,34.97,Yes,Yes,Cable,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.6,6441.85,0,0,2517.84,NA,NA
8008-ESFLK,NA,NA,58,No,No,NA,No,NA,NA,United States,California,El Monte,NA,NA,34.079934,-118.046695,NA,NA,3,NA,Q3,No,0,3,Offer E,Yes,15.6,NA,Yes,Fiber Optic,9,No,No,No,No,NA,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92,266.8,0,0,46.8,313.6,No Churn
3221-CJMSG,1,NA,38,No,NA,No,No,0,1,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753,254,45645,3,1,NA,No,NA,41,None,Yes,32.66,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,NA,962.25,NA,0,1339.06,2301.31,NA
1343-EHPYB,1,Male,55,No,No,No,No,0,1,United States,California,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,NA,255,23079,3,1,Q3,No,0,40,None,No,0,No,Yes,Cable,12,No,NA,No,Yes,No,No,No,No,One Year,No,NA,36,1382.9,0,130,0,1512.9,NA
5172-RKOCB,1,NA,44,No,No,No,No,NA,NA,United States,California,Rancho Cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724,256,12937,4,1,Q3,No,0,7,Offer E,Yes,3.34,No,Yes,Cable,13,Yes,Yes,No,NA,Yes,Yes,NA,NA,Month-to-Month,NA,Bank Withdrawal,78.5,571.05,0,0,23.38,594.43,No Churn
4859-ZSRDZ,1,Male,NA,Yes,No,No,No,0,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,NA,257,25135,4,1,Q3,NA,0,NA,None,Yes,7.18,No,No,None,0,No,No,No,No,NA,No,NA,NA,NA,No,Credit Card,19.95,1399.35,NA,0,495.41999999999996,NA,No Churn
4884-LEVMQ,1,Male,NA,No,NA,Yes,No,NA,1,United States,California,Glendora,91741,"34.14649, -117.849815",NA,-117.849815,258,24973,NA,1,Q3,NA,1,NA,None,Yes,21.09,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,150,0,0,147.63,NA,No Churn
6447-GORXK,1,Female,22,Yes,No,Yes,Yes,1,1,United States,NA,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,260,84965,3,1,Q3,Yes,1,5,None,No,0,No,NA,NA,59,No,Yes,No,No,No,No,No,NA,Month-to-Month,Yes,Bank Withdrawal,30.5,167.2,0,0,0,167.2,NA
8387-UGUSU,1,Female,57,No,No,Yes,Yes,1,1,United States,California,Hacienda Heights,91745,"33.998471, -117.973758",33.998471,NA,261,53686,4,1,Q3,Yes,1,72,None,Yes,6.41,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,NA,7657.4,0,0,461.52,8118.92,No Churn
8144-DGHXP,1,Male,64,No,No,NA,No,0,1,United States,NA,La Puente,91746,NA,34.038983,-117.991372,262,30802,3,1,Q3,Yes,1,44,NA,Yes,NA,No,No,None,0,No,No,No,No,No,NA,No,No,One Year,Yes,NA,NA,865.05,0,0,NA,2070.6499999999996,NA
6368-NWMCE,NA,Female,59,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,No,NA,NA,None,Yes,27.68,Yes,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,95.5,6153.85,0,80,1799.2,8033.05,NA
8266-VBFQL,NA,Female,20,Yes,No,No,NA,0,1,United States,California,La Verne,91750,"34.144703, -117.770299",34.144703,-117.770299,264,35530,5,1,NA,No,0,3,None,Yes,40.99,Yes,Yes,Cable,48,No,NA,No,Yes,Yes,No,No,NA,Month-to-Month,No,Bank Withdrawal,64.6,174.2,0,0,122.97,297.16999999999996,No Churn
9975-GPKZU,1,NA,NA,No,No,No,No,0,NA,NA,California,Mira Loma,91752,NA,33.999992,-117.535395,265,18980,NA,1,Q3,No,0,24,NA,NA,2.33,No,Yes,DSL,2,No,No,No,Yes,No,No,No,Yes,NA,Yes,Credit Card,51.1,1269.6,0,NA,55.92,1325.52,No Churn
1984-GPTEH,1,Male,28,NA,No,No,NA,0,1,United States,California,Mt Baldy,91759,NA,34.231318,-117.662032,268,47,3,1,Q3,No,0,NA,None,Yes,30.07,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0,0,721.6800000000001,2070.1800000000003,No Churn
0897-FEGMU,1,Male,NA,NA,NA,Yes,NA,0,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,270,54254,4,1,NA,Yes,1,22,Offer D,Yes,20.78,No,No,None,0,No,No,No,NA,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,471.55,0,0,457.16,928.71,No Churn
6270-OMFIW,1,NA,33,No,No,Yes,No,0,1,United States,California,NA,NA,"34.072121, -117.698319",34.072121,-117.698319,NA,NA,NA,1,Q3,Yes,10,70,None,NA,30.06,Yes,Yes,Cable,NA,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,NA,85.95,NA,0,0,2104.2,8035.95,NA
4462-CYWMH,1,Male,55,No,No,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
2898-MRKPI,1,Male,24,Yes,No,Yes,Yes,3,1,United States,California,Diamond Bar,91765,"33.992416, -117.807874",33.992416,NA,273,46532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7771-ZONAT,1,Male,19,Yes,No,Yes,Yes,3,1,United States,California,San Gabriel,91775,NA,NA,-118.089431,279,23444,5,1,Q3,NA,1,1,None,Yes,36.32,No,Yes,Fiber Optic,85,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,81.05,0,NA,36.32,117.37,No Churn
0491-KAPQG,NA,Male,28,Yes,NA,No,No,NA,1,United States,NA,NA,91776,"34.089927, -118.095645",34.089927,-118.095645,280,38041,5,1,Q3,No,0,3,None,NA,37.01,No,No,None,0,No,No,NA,No,No,NA,No,No,Month-to-Month,NA,Bank Withdrawal,20.5,76.95,0,0,111.03,187.98000000000002,No Churn
7663-ZTEGJ,1,Female,NA,Yes,No,Yes,No,0,1,NA,California,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848,281,32718,NA,1,Q3,Yes,3,53,NA,Yes,41.82,Yes,Yes,Fiber Optic,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.8,5809.75,0,0,2216.46,8026.21,No Churn
1178-PZGAB,1,Male,27,Yes,No,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,1,None,Yes,42.15,No,NA,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,NA,0,42.15,62.349999999999994,NA
1987-AUELQ,1,Male,59,No,No,No,NA,0,1,United States,California,Upland,91786,"34.105493, -117.660934",34.105493,-117.660934,283,48827,4,1,Q3,No,0,20,Offer D,Yes,30.13,No,No,None,NA,No,No,No,No,No,NA,No,NA,One Year,Yes,Mailed Check,19.7,415.9,0,NA,602.6,1018.5,NA
9926-PJHDQ,1,Female,61,No,No,No,No,0,1,NA,California,NA,91790,"34.066964, -117.937007",NA,-117.937007,285,44099,NA,1,Q3,No,0,51,Offer B,NA,29.87,No,No,None,0,No,No,NA,No,No,No,No,No,One Year,NA,Bank Withdrawal,19.85,996.95,0,0,1523.3700000000001,2520.32,NA
1867-BDVFH,1,Female,21,Yes,NA,Yes,Yes,3,1,United States,California,West Covina,91792,NA,34.024405,-117.898722,287,31622,4,1,Q3,Yes,1,13,None,Yes,42.23,NA,NA,NA,0,NA,No,No,No,NA,No,No,No,Two Year,No,Mailed Check,19.55,265.3,0,NA,548.99,814.29,No Churn
8749-CLJXC,1,Female,28,Yes,No,No,No,NA,NA,United States,California,NA,91801,"34.090925, -118.128164",34.090925,NA,288,54382,5,1,Q3,NA,0,1,None,Yes,10.21,NA,No,None,NA,No,NA,NA,NA,No,NA,No,No,NA,No,NA,20.9,NA,NA,0,10.21,NA,No Churn
6242-SGYTS,1,Male,53,No,No,NA,Yes,1,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,289,30635,NA,NA,Q3,No,0,1,None,Yes,NA,No,No,None,0,No,No,No,No,No,No,NA,NA,NA,NA,Mailed Check,21.05,21.05,NA,0,10.14,31.19,NA
2364-UFROM,1,Male,46,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Q3,No,0,63,Offer B,Yes,18.05,Yes,NA,DSL,NA,Yes,Yes,Yes,NA,No,No,No,No,One Year,No,Bank Withdrawal,71.5,4576.3,0,70,1137.15,5783.450000000001,NA
9309-BZGNT,1,Male,64,No,No,No,No,0,1,NA,California,Bonita,NA,"32.67117, -117.00232",32.67117,NA,NA,NA,5,1,Q3,NA,0,3,NA,Yes,NA,No,Yes,DSL,30,No,No,No,NA,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,54.65,189.1,0,NA,100.59,289.69,NA
2114-MGINA,1,Male,49,No,No,No,No,0,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,292,1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4910-GMJOT,1,Male,31,No,No,No,No,0,NA,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,293,3133,4,NA,Q3,No,0,1,None,Yes,3.97,Yes,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0,0,3.97,53.769999999999996,NA
9297-EONCV,1,Female,60,No,No,NA,Yes,1,NA,NA,California,Chula Vista,91911,NA,32.607964,-117.059459,295,71126,4,1,NA,Yes,8,71,None,Yes,11.13,No,No,None,0,No,No,No,No,No,No,No,NA,Two Year,No,Bank Withdrawal,20.5,1500.95,0,0,790.23,2291.1800000000003,No Churn
3642-GKTCT,1,Male,38,No,No,NA,Yes,3,NA,United States,California,Chula Vista,91913,NA,32.64164,-116.985026,296,12884,5,1,NA,Yes,10,NA,Offer B,Yes,22.56,Yes,Yes,Fiber Optic,56,No,NA,NA,NA,Yes,NA,No,Yes,NA,Yes,Credit Card,90.4,5099.15,NA,0,1240.8,6339.95,NA
9962-BFPDU,1,Female,38,No,No,No,No,0,1,United States,California,Chula Vista,91914,"32.688506, -116.938632",32.688506,-116.938632,297,2606,3,1,Q3,No,0,70,None,NA,13.4,NA,Yes,Fiber Optic,3,No,NA,Yes,Yes,No,No,No,No,NA,Yes,Bank Withdrawal,90.25,6385.95,0,100,938,7423.95,NA
8161-QYMTT,1,Male,27,Yes,No,Yes,No,0,1,United States,California,Guatay,91931,"32.857946, -116.561917",NA,-116.561917,301,796,3,1,NA,Yes,6,NA,None,Yes,4.05,No,NA,NA,59,No,NA,Yes,No,No,NA,No,Yes,NA,No,Credit Card,50.2,668.85,0,0,56.699999999999996,725.5500000000001,NA
2037-XJFUP,1,NA,56,No,No,Yes,Yes,6,1,United States,California,NA,91941,"32.759327, -116.99726",NA,-116.99726,305,44652,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4789-KWMXN,NA,Female,32,No,No,No,No,0,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,306,24005,NA,1,Q3,No,0,72,Offer A,Yes,2.25,Yes,NA,NA,16,Yes,Yes,NA,No,Yes,NA,No,Yes,Two Year,NA,Bank Withdrawal,101.3,7261.25,NA,NA,162,7423.25,No Churn
9714-EDSUC,1,NA,25,Yes,No,Yes,No,0,1,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,307,24961,3,1,Q3,Yes,1,46,NA,Yes,44.74,Yes,Yes,DSL,82,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,NA,Bank Withdrawal,NA,2459.8,0,0,2058.04,4517.84,No Churn
7633-MVPUY,1,Male,57,No,No,No,No,0,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,NA,308,81,4,1,Q3,No,0,24,Offer C,Yes,13.13,Yes,Yes,NA,NA,No,Yes,NA,NA,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.85,2048.8,0,80,315.12,2443.92,No Churn
5269-NRGDP,1,Female,52,No,No,Yes,Yes,2,1,United States,California,National City,91950,"32.67102, -117.095235",32.67102,NA,309,62355,NA,1,Q3,Yes,9,5,None,No,0,No,Yes,DSL,19,No,Yes,No,NA,No,NA,No,Yes,Month-to-Month,NA,Bank Withdrawal,34.25,163.55,0,0,0,163.55,No Churn
8805-JNRAZ,1,Female,23,Yes,No,No,No,0,1,United States,NA,NA,91963,"32.619465, -116.593605",32.619465,-116.593605,311,905,NA,1,Q3,No,0,42,Offer B,Yes,29.44,Yes,Yes,Cable,41,NA,Yes,NA,No,No,NA,Yes,NA,One Year,Yes,Bank Withdrawal,NA,2421.6,0,0,1236.48,3658.08,No Churn
1131-QQZEB,NA,Male,21,Yes,No,NA,No,0,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,312,56100,3,1,Q3,No,0,23,None,Yes,41.94,No,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,NA,NA,99.95,2292.75,0,0,964.6199999999999,3257.37,No Churn
4201-JMNGR,1,Male,26,Yes,No,No,No,0,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,313,7863,NA,1,Q3,No,0,8,Offer E,Yes,41.93,No,Yes,Fiber Optic,59,No,NA,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,NA,553.4,0,0,335.44,888.8399999999999,No Churn
6347-DCUIK,1,Male,32,NA,No,No,No,0,1,United States,California,Tecate,NA,"32.587557, -116.636816",32.587557,NA,NA,NA,NA,1,Q3,No,0,NA,NA,Yes,11.56,No,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.8,3465.7,0,0,762.96,4228.66,No Churn
7245-NIIWQ,1,Female,22,Yes,No,No,No,0,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",NA,-117.306043,318,35582,NA,1,Q3,No,0,53,Offer B,Yes,8.33,NA,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,NA,NA,Yes,NA,Yes,Mailed Check,100.3,5200.8,0,0,441.49,5642.29,NA
9931-KGHOA,1,Female,61,NA,NA,No,No,NA,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",NA,-117.258203,319,43161,3,NA,Q3,No,0,60,None,No,0,No,Yes,Cable,NA,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,53.6,3237.05,0,0,0,3237.05,No Churn
2858-EIMXH,1,Female,32,NA,No,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,NA,0,20,None,Yes,10.9,No,No,NA,0,No,No,No,No,No,No,No,No,NA,Yes,Credit Card,19.35,433.75,0,0,218,651.75,NA
4140-WJAWW,1,Female,25,Yes,No,Yes,Yes,NA,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,322,55277,3,1,Q3,Yes,10,23,None,Yes,9.84,Yes,Yes,Fiber Optic,NA,No,No,No,No,No,NA,NA,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0,0,NA,2094.7200000000003,NA
8974-OVACP,1,Male,NA,NA,No,Yes,No,0,1,United States,California,El Cajon,92021,"32.832706, -116.873258",NA,-116.873258,323,61872,5,NA,Q3,Yes,8,72,NA,Yes,35.07,No,NA,Cable,53,Yes,No,Yes,Yes,Yes,Yes,NA,Yes,Two Year,Yes,Bank Withdrawal,80.8,5728.55,NA,NA,2525.04,8253.59,No Churn
5119-NZPTV,1,Male,43,No,NA,No,No,0,1,United States,California,Escondido,92025,"33.081478, -117.033814",NA,-117.033814,325,49281,4,NA,Q3,No,0,21,None,Yes,16.81,No,No,None,NA,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,390.4,0,0,353.01,743.41,No Churn
3256-EZDBI,1,Female,21,Yes,No,No,No,0,1,NA,NA,NA,92028,"33.362575, -117.299644",33.362575,-117.299644,328,42239,3,1,Q3,No,0,57,None,Yes,36.14,No,Yes,Cable,48,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,69.75,3894.4,0,0,NA,5954.38,NA
8221-EQDGL,1,Female,42,No,NA,Yes,Yes,2,NA,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,329,17944,4,1,Q3,Yes,9,45,None,Yes,21.73,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,886.4,0,0,977.85,1864.25,No Churn
1722-LDZJS,1,NA,35,No,No,NA,No,NA,1,NA,California,NA,92036,NA,32.980678,-116.262854,330,3577,3,1,Q3,No,0,10,None,Yes,26.43,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1021.55,0,0,264.3,1285.85,No Churn
0780-XNZFN,1,Male,49,No,No,No,Yes,5,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,332,42277,5,1,NA,NA,NA,14,None,Yes,40.66,No,No,NA,NA,NA,No,No,No,No,NA,No,No,Month-to-Month,No,Credit Card,19.95,268.4,0,0,569.24,NA,No Churn
8879-XUAHX,1,Male,42,No,No,Yes,No,0,NA,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,333,98239,3,1,Q3,Yes,3,27,NA,Yes,11.83,Yes,Yes,NA,14,Yes,No,No,Yes,Yes,Yes,Yes,NA,One Year,No,Credit Card,80.85,2204.35,0,NA,319.41,NA,NA
9531-NSBMR,1,Female,59,No,No,Yes,Yes,1,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,336,1831,5,1,Q3,No,0,69,Offer A,Yes,28.53,Yes,NA,Fiber Optic,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,NA,93.3,NA,0,0,1968.5700000000002,8366.62,No Churn
